TIME	nx1r	ny1r	nz1r	mx1r	my1r	mz1r	nx2r	ny2r	nz2r	mx2r	my2r	mz2r
5.850000e+00	-3.784437e-12	2.170915e+00	3.736856e+01	-7.668801e-02	-1.467959e-13	4.741602e-15	-2.899031e-13	1.702334e-01	3.812131e+01	8.339281e-03	-2.030430e-16	-3.044426e-15
5.900000e+00	-2.991306e-12	3.791614e+00	1.553248e+01	-1.906621e-01	-1.539818e-13	5.252960e-15	-8.639257e-13	1.052848e+00	1.666903e+01	-1.487387e-02	-1.374487e-14	1.072937e-15
5.950000e+00	5.635865e-14	7.957319e-01	-3.751339e+00	-1.639471e-01	-4.823789e-14	1.479734e-15	-2.617909e-13	1.244662e+00	-2.580579e+00	-8.781187e-02	-3.736794e-14	-1.317902e-15
6.000000e+00	9.738420e-13	1.519663e+00	5.244141e+00	-1.545015e-01	3.661708e-14	4.152387e-16	6.185693e-13	7.840569e-01	6.224228e+00	-7.087687e-02	-2.042343e-14	-2.316762e-15
6.050000e+00	5.844601e-13	3.697253e+00	2.251628e+01	-1.629048e-01	1.164328e-14	2.712483e-15	1.549142e-13	6.820925e-01	2.363900e+01	-3.740713e-03	-1.403610e-14	2.654764e-15
6.100000e+00	-2.106680e-12	1.303434e+00	3.427241e+01	-4.470569e-02	-8.691166e-14	-1.342430e-15	-2.301578e-13	1.722602e-01	3.507147e+01	7.635862e-03	-4.314751e-15	2.870670e-15
6.150000e+00	-3.244465e-12	-3.567544e+00	3.287919e+01	1.341569e-01	-1.280202e-13	-4.188339e-15	-4.027216e-13	-3.310534e-01	3.373909e+01	-5.735609e-03	3.832291e-15	1.403422e-15
6.200000e+00	-8.362803e-13	-3.682776e+00	1.251159e+01	2.084367e-01	-6.164224e-14	-3.492995e-15	-2.885920e-13	-1.200360e+00	1.379637e+01	2.963951e-02	-2.197322e-14	1.903182e-15
6.250000e+00	6.309160e-13	-9.317580e-01	-3.342662e+00	1.703945e-01	1.472435e-14	-2.121834e-15	4.000394e-13	-1.264859e+00	-2.279601e+00	8.989439e-02	-2.318374e-14	8.634132e-16
6.300000e+00	8.229986e-13	-1.251007e+00	3.086155e+00	1.472170e-01	3.977456e-14	-3.900987e-15	5.821060e-13	-8.457465e-01	4.149465e+00	6.964936e-02	-1.303460e-14	-2.290680e-15
6.350000e+00	1.252018e-13	-2.956334e+00	2.223331e+01	1.264904e-01	-1.079365e-14	-3.427781e-15	1.941301e-14	-5.876607e-01	2.321103e+01	-1.125032e-03	-1.580904e-14	-4.151079e-15
6.400000e+00	-2.735686e-12	4.531822e-01	3.727297e+01	-2.126841e-02	-1.045267e-13	2.594019e-15	-2.196942e-13	-4.089430e-02	3.807849e+01	-7.266212e-03	4.120124e-16	-1.416853e-15
6.450000e+00	-3.064131e-12	4.835191e+00	3.125697e+01	-1.848296e-01	-1.264853e-13	4.690120e-15	-3.849044e-13	5.288932e-01	3.217334e+01	9.409425e-03	-1.507517e-15	-1.239734e-15
6.500000e+00	-3.798984e-13	2.237995e+00	2.353440e+00	-1.880410e-01	-5.734994e-14	3.309595e-15	-2.408341e-13	1.403029e+00	3.685522e+00	-5.483249e-02	-3.354129e-14	-1.080439e-16
6.550000e+00	8.270192e-13	-4.795316e-01	-6.821601e+00	-1.093027e-01	1.707526e-14	4.061610e-15	5.989013e-13	5.437729e-01	-6.026653e+00	-1.063431e-01	-3.266582e-14	1.983547e-15
6.600000e+00	8.918847e-13	1.074249e+00	5.701142e+00	-1.148581e-01	2.835122e-14	4.147109e-15	6.096131e-13	4.668488e-01	6.760162e+00	-5.922425e-02	-2.620628e-14	3.393100e-15
6.650000e+00	-1.069147e-12	3.167539e+00	2.671230e+01	-1.252532e-01	-6.103014e-14	3.646945e-16	-1.758773e-13	5.613010e-01	2.761626e+01	1.003426e-02	-1.562725e-14	2.197684e-15
6.700000e+00	-3.805028e-12	-3.713996e-01	3.564392e+01	1.922021e-02	-1.404179e-13	-5.509203e-15	-3.679914e-13	4.109960e-03	3.647756e+01	5.377994e-03	8.188593e-15	3.263325e-16
6.750000e+00	-1.857444e-12	-4.300791e+00	2.492522e+01	1.758424e-01	-9.205683e-14	-6.397591e-15	-3.471251e-13	-6.972322e-01	2.581446e+01	-4.619165e-03	-1.208559e-14	1.308106e-15
6.800000e+00	5.161479e-13	-1.450677e+00	-1.650565e+00	1.774909e-01	1.163819e-15	-4.008109e-15	3.223902e-13	-1.444887e+00	-3.373523e-01	6.994289e-02	-3.069668e-14	-2.926333e-16
6.850000e+00	8.752208e-13	2.376304e-01	-5.965937e+00	1.254438e-01	5.207262e-14	-3.480209e-15	8.731954e-13	-6.440755e-01	-5.164245e+00	1.112059e-01	-1.188800e-14	-1.462461e-15
6.900000e+00	1.097054e-12	-1.891098e+00	7.964491e+00	1.538998e-01	4.749584e-14	-2.888136e-15	6.122919e-13	-7.894913e-01	9.122044e+00	5.519911e-02	-1.604009e-14	-2.260267e-15
6.950000e+00	-8.739001e-13	-3.829206e+00	2.937954e+01	1.426153e-01	-5.082271e-14	9.306239e-16	-1.463026e-13	-5.483923e-01	3.032950e+01	-1.429862e-02	-1.397292e-14	-2.113551e-15
7.000000e+00	-3.819726e-12	7.445839e-01	3.649049e+01	-2.710557e-02	-1.397052e-13	5.809640e-15	-3.625973e-13	7.640264e-02	3.724956e+01	1.742627e-03	9.310129e-15	-1.061245e-15
