TIME	X	Y	Z	ROTX	ROTY	ROTZ	FX	FY	FZ	MX	MY	MZ	FXROT	FYROT	FZROT	MXROT	MYROT	MZROT	dX	dY	dZ	dROTX	dROTY	dROTZ	ddX	ddY	ddZ	ddROTX	ddROTY	ddROTZ
4.950000e+00	-1.433643e-14	-3.013940e-02	-2.893982e+00	-3.442495e-03	-1.570794e+00	3.442495e-03	8.873633e-23	1.304318e-12	-3.652190e-12	-5.129954e-14	1.205890e-23	-1.928301e-24	-3.646438e-12	1.320313e-12	-8.861460e-23	-1.873969e-24	1.206653e-23	5.129954e-14	-1.029730e-13	5.581299e-01	4.945051e-02	1.439547e+00	-2.159359e-12	-1.044727e-12	3.562285e-11	2.254179e+00	-8.579734e+00	6.176135e-01	2.963410e-10	3.517398e-11
5.000000e+00	-9.495119e-15	-3.063464e-03	-2.900286e+00	3.551311e-02	-1.570505e+00	-3.551311e-02	-1.185074e-23	-6.175060e-13	1.680434e-12	1.776235e-14	6.328118e-25	-3.057779e-26	1.706628e-12	-5.409160e-13	1.171692e-23	-6.024732e-26	6.317178e-25	-1.776235e-14	2.966257e-13	5.249077e-01	-3.016154e-01	5.448801e-01	8.628389e-13	-4.732275e-13	-1.042861e-11	-2.610195e+00	-5.982373e+00	-3.023397e+01	-9.528273e-11	-1.216429e-11
5.050000e+00	3.067737e-15	2.010161e-02	-2.916107e+00	5.258048e-02	-1.570157e+00	-5.258048e-02	6.967220e-27	6.283862e-14	-6.572520e-14	3.461182e-16	-1.140986e-27	-6.947732e-29	-6.978185e-14	5.830084e-14	1.743665e-27	-1.135799e-29	-1.113376e-27	-3.461182e-16	2.058886e-13	4.016954e-01	-3.312414e-01	3.244508e-01	-4.271747e-13	-8.447908e-13	3.927836e-12	-2.366946e+00	3.000714e+00	1.280834e+01	1.992935e-11	-3.548221e-12
5.100000e+00	1.435340e-14	3.941998e-02	-2.926105e+00	8.352177e-02	-1.569182e+00	-8.352177e-02	3.519421e-21	-9.842141e-11	1.777727e-10	4.775045e-12	-2.775550e-22	-2.902671e-23	1.872159e-10	-7.899442e-11	-3.549644e-21	1.581442e-25	-2.782877e-22	-4.775045e-12	2.455380e-13	3.710395e-01	-6.868724e-02	1.251851e+00	-8.868223e-13	-2.379381e-12	-1.296910e-12	5.561039e-01	6.751329e+00	2.237446e+01	-2.823621e-11	-4.937494e-11
5.150000e+00	1.465388e-14	5.833587e-02	-2.920527e+00	1.218793e-01	-1.567358e+00	-1.218793e-01	-2.504160e-26	-1.332268e-14	9.237056e-14	-3.619492e-15	1.183136e-27	9.080965e-29	9.331970e-14	1.116783e-15	2.178803e-26	4.023262e-29	5.686298e-28	3.619492e-15	-2.335186e-13	3.855958e-01	2.918443e-01	7.028337e-01	3.007095e-12	2.529691e-12	-1.510395e-11	1.144716e-01	7.516833e+00	-3.321689e+01	1.429488e-10	2.019510e-10
5.200000e+00	-8.606475e-15	6.467532e-02	-2.904109e+00	7.551570e-02	-1.569477e+00	-7.551570e-02	-1.946782e-25	-5.329071e-14	3.481659e-13	8.924257e-16	3.177186e-26	2.552248e-27	3.516739e-13	-1.961777e-14	2.192153e-25	-4.461910e-28	3.189851e-26	-8.924257e-16	-6.968957e-13	-1.320174e-01	3.648596e-01	-3.065657e+00	3.508918e-13	3.737330e-12	-5.376604e-12	-1.733009e+01	-2.577380e+00	-1.034718e+02	-1.966106e-10	-8.233607e-11
5.250000e+00	-2.403275e-14	3.852153e-02	-2.894343e+00	-3.620944e-02	-1.570493e+00	3.620944e-02	-9.513173e-23	5.224043e-12	2.749800e-12	-1.403402e-13	2.077160e-24	4.422754e-25	2.987643e-12	5.091760e-12	9.498280e-23	5.360100e-25	2.059563e-24	1.403402e-13	7.984466e-14	-9.141343e-01	2.579169e-02	-2.634371e+00	-3.156945e-12	-8.328836e-13	2.947575e-11	-1.451717e+01	-9.584011e+00	8.335737e+01	1.506106e-11	-1.038510e-10
5.300000e+00	-6.814516e-15	-7.771880e-03	-2.901724e+00	-8.044738e-02	-1.569299e+00	8.044738e-02	1.875855e-21	-3.800071e-11	-1.040696e-10	-9.810738e-13	6.285145e-23	-1.474697e-24	-1.074100e-10	-2.715958e-11	-1.866648e-21	5.041557e-24	6.268386e-23	9.810738e-13	6.088847e-13	-9.376022e-01	-3.210536e-01	3.804613e-01	-6.436507e-13	2.143082e-13	-2.015830e-12	8.895849e+00	-5.172167e+00	4.492283e+01	7.857568e-11	1.017064e-10
5.350000e+00	1.346517e-14	-4.739268e-02	-2.918145e+00	-6.770394e-02	-1.569736e+00	6.770394e-02	7.053048e-26	2.853273e-14	1.287859e-13	-1.228265e-15	-8.852755e-29	-4.327201e-29	1.307643e-13	1.733813e-14	-7.304181e-26	-3.709718e-29	-1.052187e-29	1.228265e-15	2.023026e-13	-6.472299e-01	-3.357747e-01	2.687016e-01	3.665600e-12	1.503081e-12	-1.220885e-11	3.748510e+00	2.957406e+00	-3.367388e+01	9.066357e-11	-2.211763e-11
5.400000e+00	1.564322e-14	-7.660746e-02	-2.924886e+00	-8.600906e-02	-1.569084e+00	8.600906e-02	-1.547934e-25	-2.420286e-14	1.803002e-13	-3.705873e-15	-1.611928e-27	-3.742126e-28	1.765746e-13	-4.376488e-14	1.694685e-25	-7.546963e-28	-1.152858e-27	3.705873e-15	-1.151806e-13	-5.213611e-01	6.611346e-02	-1.201218e+00	-8.517726e-13	3.317660e-13	-2.443540e-12	1.696619e+00	1.142467e+01	-2.654808e+01	-2.112239e-10	-2.100323e-11
